"city","lat","lon","Year","Month","T2M_Mean","PRCP_Total_mm"
"Adiyaman",37.7644,38.2763,2000,6,NA,0.3
"Adiyaman",37.7644,38.2763,2000,6,19.64,NA
"Adiyaman",37.7644,38.2763,2000,7,NA,0.62
"Adiyaman",37.7644,38.2763,2000,7,26.67,NA
"Adiyaman",37.7644,38.2763,2000,8,NA,2.48
"Adiyaman",37.7644,38.2763,2000,8,23.7,NA
"Adiyaman",37.7644,38.2763,2000,9,NA,13.2
"Adiyaman",37.7644,38.2763,2000,9,18.71,NA
"Adiyaman",37.7644,38.2763,2000,10,NA,46.5
"Adiyaman",37.7644,38.2763,2000,10,10.91,NA
"Adiyaman",37.7644,38.2763,2000,11,NA,28.5
"Adiyaman",37.7644,38.2763,2000,11,5.9,NA
"Adiyaman",37.7644,38.2763,2000,12,NA,63.86
"Adiyaman",37.7644,38.2763,2000,12,-0.08,NA
"Adiyaman",37.7644,38.2763,2001,1,NA,11.78
"Adiyaman",37.7644,38.2763,2001,1,0.54,NA
"Adiyaman",37.7644,38.2763,2001,2,NA,63.84
"Adiyaman",37.7644,38.2763,2001,2,0.22,NA
"Adiyaman",37.7644,38.2763,2001,3,NA,57.66
"Adiyaman",37.7644,38.2763,2001,3,7.69,NA
"Adiyaman",37.7644,38.2763,2001,4,NA,43.5
"Adiyaman",37.7644,38.2763,2001,4,9.59,NA
"Adiyaman",37.7644,38.2763,2001,5,NA,63.86
"Adiyaman",37.7644,38.2763,2001,5,12.09,NA
"Adiyaman",37.7644,38.2763,2001,6,NA,0.6
"Adiyaman",37.7644,38.2763,2001,6,20.59,NA
"Adiyaman",37.7644,38.2763,2001,7,NA,0.62
"Adiyaman",37.7644,38.2763,2001,7,25.48,NA
"Adiyaman",37.7644,38.2763,2001,8,NA,0.31
"Adiyaman",37.7644,38.2763,2001,8,24.59,NA
"Adiyaman",37.7644,38.2763,2001,9,NA,4.8
"Adiyaman",37.7644,38.2763,2001,9,20.13,NA
"Adiyaman",37.7644,38.2763,2001,10,NA,23.56
"Adiyaman",37.7644,38.2763,2001,10,12.5,NA
"Adiyaman",37.7644,38.2763,2001,11,NA,54.3
"Adiyaman",37.7644,38.2763,2001,11,2.37,NA
"Adiyaman",37.7644,38.2763,2001,12,NA,134.54
"Adiyaman",37.7644,38.2763,2001,12,-1.28,NA
"Adiyaman",37.7644,38.2763,2002,1,NA,52.08
"Adiyaman",37.7644,38.2763,2002,1,-6.1,NA
"Adiyaman",37.7644,38.2763,2002,2,NA,33.88
"Adiyaman",37.7644,38.2763,2002,2,1.67,NA
"Adiyaman",37.7644,38.2763,2002,3,NA,64.79
"Adiyaman",37.7644,38.2763,2002,3,4.6,NA
"Adiyaman",37.7644,38.2763,2002,4,NA,69.9
"Adiyaman",37.7644,38.2763,2002,4,7.18,NA
"Adiyaman",37.7644,38.2763,2002,5,NA,35.34
"Adiyaman",37.7644,38.2763,2002,5,12.4,NA
"Adiyaman",37.7644,38.2763,2002,6,NA,24.3
"Adiyaman",37.7644,38.2763,2002,6,18.94,NA
"Adiyaman",37.7644,38.2763,2002,7,NA,6.82
"Adiyaman",37.7644,38.2763,2002,7,23.83,NA
"Adiyaman",37.7644,38.2763,2002,8,NA,7.44
"Adiyaman",37.7644,38.2763,2002,8,22.68,NA
"Adiyaman",37.7644,38.2763,2002,9,NA,6.9
"Adiyaman",37.7644,38.2763,2002,9,19.46,NA
"Adiyaman",37.7644,38.2763,2002,10,NA,13.95
"Adiyaman",37.7644,38.2763,2002,10,13.88,NA
"Adiyaman",37.7644,38.2763,2002,11,NA,17.7
"Adiyaman",37.7644,38.2763,2002,11,6.83,NA
"Adiyaman",37.7644,38.2763,2002,12,NA,53.32
"Adiyaman",37.7644,38.2763,2002,12,-4.33,NA
"Adiyaman",37.7644,38.2763,2003,1,NA,48.05
"Adiyaman",37.7644,38.2763,2003,1,-0.88,NA
"Adiyaman",37.7644,38.2763,2003,2,NA,108.36
"Adiyaman",37.7644,38.2763,2003,2,-4.1,NA
"Adiyaman",37.7644,38.2763,2003,3,NA,102.92
"Adiyaman",37.7644,38.2763,2003,3,-0.63,NA
"Adiyaman",37.7644,38.2763,2003,4,NA,50.7
"Adiyaman",37.7644,38.2763,2003,4,7.19,NA
"Adiyaman",37.7644,38.2763,2003,5,NA,17.05
"Adiyaman",37.7644,38.2763,2003,5,14.9,NA
"Adiyaman",37.7644,38.2763,2003,6,NA,2.4
"Adiyaman",37.7644,38.2763,2003,6,19.25,NA
"Adiyaman",37.7644,38.2763,2003,7,NA,1.86
"Adiyaman",37.7644,38.2763,2003,7,22.85,NA
"Adiyaman",37.7644,38.2763,2003,8,NA,0
"Adiyaman",37.7644,38.2763,2003,8,23.97,NA
"Adiyaman",37.7644,38.2763,2003,9,NA,11.1
"Adiyaman",37.7644,38.2763,2003,9,18.35,NA
"Adiyaman",37.7644,38.2763,2003,10,NA,59.83
"Adiyaman",37.7644,38.2763,2003,10,13.7,NA
"Adiyaman",37.7644,38.2763,2003,11,NA,38.1
"Adiyaman",37.7644,38.2763,2003,11,4.98,NA
"Adiyaman",37.7644,38.2763,2003,12,NA,44.02
"Adiyaman",37.7644,38.2763,2003,12,-0.59,NA
"Adiyaman",37.7644,38.2763,2004,1,NA,118.11
"Adiyaman",37.7644,38.2763,2004,1,-3.14,NA
"Adiyaman",37.7644,38.2763,2004,2,NA,63.8
"Adiyaman",37.7644,38.2763,2004,2,-3.21,NA
"Adiyaman",37.7644,38.2763,2004,3,NA,3.1
"Adiyaman",37.7644,38.2763,2004,3,4.26,NA
"Adiyaman",37.7644,38.2763,2004,4,NA,75.3
"Adiyaman",37.7644,38.2763,2004,4,7.72,NA
"Adiyaman",37.7644,38.2763,2004,5,NA,42.78
"Adiyaman",37.7644,38.2763,2004,5,13.13,NA
"Adiyaman",37.7644,38.2763,2004,6,NA,1.2
"Adiyaman",37.7644,38.2763,2004,6,19.08,NA
"Adiyaman",37.7644,38.2763,2004,7,NA,0.62
"Adiyaman",37.7644,38.2763,2004,7,23.49,NA
"Adiyaman",37.7644,38.2763,2004,8,NA,0.31
"Adiyaman",37.7644,38.2763,2004,8,23.96,NA
"Adiyaman",37.7644,38.2763,2004,9,NA,0
"Adiyaman",37.7644,38.2763,2004,9,19.48,NA
"Adiyaman",37.7644,38.2763,2004,10,NA,13.95
"Adiyaman",37.7644,38.2763,2004,10,14.59,NA
"Adiyaman",37.7644,38.2763,2004,11,NA,114.6
"Adiyaman",37.7644,38.2763,2004,11,4.17,NA
"Adiyaman",37.7644,38.2763,2004,12,NA,20.77
"Adiyaman",37.7644,38.2763,2004,12,-2.16,NA
"Adiyaman",37.7644,38.2763,2005,1,NA,41.85
"Adiyaman",37.7644,38.2763,2005,1,-1.71,NA
"Adiyaman",37.7644,38.2763,2005,2,NA,27.16
"Adiyaman",37.7644,38.2763,2005,2,-2.26,NA
"Adiyaman",37.7644,38.2763,2005,3,NA,43.09
"Adiyaman",37.7644,38.2763,2005,3,3.15,NA
"Adiyaman",37.7644,38.2763,2005,4,NA,38.4
"Adiyaman",37.7644,38.2763,2005,4,9.25,NA
"Adiyaman",37.7644,38.2763,2005,5,NA,44.33
"Adiyaman",37.7644,38.2763,2005,5,14.28,NA
"Adiyaman",37.7644,38.2763,2005,6,NA,12.6
"Adiyaman",37.7644,38.2763,2005,6,18.66,NA
"Adiyaman",37.7644,38.2763,2005,7,NA,0
"Adiyaman",37.7644,38.2763,2005,7,25.27,NA
"Adiyaman",37.7644,38.2763,2005,8,NA,4.03
"Adiyaman",37.7644,38.2763,2005,8,25.02,NA
"Adiyaman",37.7644,38.2763,2005,9,NA,3.6
"Adiyaman",37.7644,38.2763,2005,9,18.45,NA
"Adiyaman",37.7644,38.2763,2005,10,NA,59.83
"Adiyaman",37.7644,38.2763,2005,10,10.75,NA
"Adiyaman",37.7644,38.2763,2005,11,NA,30.3
"Adiyaman",37.7644,38.2763,2005,11,4.14,NA
"Adiyaman",37.7644,38.2763,2005,12,NA,23.87
"Adiyaman",37.7644,38.2763,2005,12,2.55,NA
"Adiyaman",37.7644,38.2763,2006,1,NA,45.57
"Adiyaman",37.7644,38.2763,2006,1,-4.01,NA
"Adiyaman",37.7644,38.2763,2006,2,NA,64.96
"Adiyaman",37.7644,38.2763,2006,2,-1.34,NA
"Adiyaman",37.7644,38.2763,2006,3,NA,25.42
"Adiyaman",37.7644,38.2763,2006,3,4.3,NA
"Adiyaman",37.7644,38.2763,2006,4,NA,63.9
"Adiyaman",37.7644,38.2763,2006,4,9.76,NA
"Adiyaman",37.7644,38.2763,2006,5,NA,19.22
"Adiyaman",37.7644,38.2763,2006,5,15.08,NA
"Adiyaman",37.7644,38.2763,2006,6,NA,6.3
"Adiyaman",37.7644,38.2763,2006,6,22.64,NA
"Adiyaman",37.7644,38.2763,2006,7,NA,9.92
"Adiyaman",37.7644,38.2763,2006,7,23.37,NA
"Adiyaman",37.7644,38.2763,2006,8,NA,0.93
"Adiyaman",37.7644,38.2763,2006,8,26.87,NA
"Adiyaman",37.7644,38.2763,2006,9,NA,5.4
"Adiyaman",37.7644,38.2763,2006,9,18.48,NA
"Adiyaman",37.7644,38.2763,2006,10,NA,89.28
"Adiyaman",37.7644,38.2763,2006,10,13.33,NA
"Adiyaman",37.7644,38.2763,2006,11,NA,42.9
"Adiyaman",37.7644,38.2763,2006,11,3.47,NA
"Adiyaman",37.7644,38.2763,2006,12,NA,4.96
"Adiyaman",37.7644,38.2763,2006,12,-0.92,NA
"Adiyaman",37.7644,38.2763,2007,1,NA,43.71
"Adiyaman",37.7644,38.2763,2007,1,-2.95,NA
"Adiyaman",37.7644,38.2763,2007,2,NA,31.08
"Adiyaman",37.7644,38.2763,2007,2,-0.41,NA
"Adiyaman",37.7644,38.2763,2007,3,NA,35.34
"Adiyaman",37.7644,38.2763,2007,3,3.52,NA
"Adiyaman",37.7644,38.2763,2007,4,NA,35.1
"Adiyaman",37.7644,38.2763,2007,4,5.88,NA
"Adiyaman",37.7644,38.2763,2007,5,NA,30.07
"Adiyaman",37.7644,38.2763,2007,5,17.45,NA
"Adiyaman",37.7644,38.2763,2007,6,NA,6.3
"Adiyaman",37.7644,38.2763,2007,6,21.13,NA
"Adiyaman",37.7644,38.2763,2007,7,NA,0
"Adiyaman",37.7644,38.2763,2007,7,24.56,NA
"Adiyaman",37.7644,38.2763,2007,8,NA,1.55
"Adiyaman",37.7644,38.2763,2007,8,25.28,NA
"Adiyaman",37.7644,38.2763,2007,9,NA,0
"Adiyaman",37.7644,38.2763,2007,9,20.76,NA
"Adiyaman",37.7644,38.2763,2007,10,NA,39.68
"Adiyaman",37.7644,38.2763,2007,10,13.65,NA
"Adiyaman",37.7644,38.2763,2007,11,NA,33
"Adiyaman",37.7644,38.2763,2007,11,5.03,NA
"Adiyaman",37.7644,38.2763,2007,12,NA,42.16
"Adiyaman",37.7644,38.2763,2007,12,-0.75,NA
"Adiyaman",37.7644,38.2763,2008,1,NA,39.68
"Adiyaman",37.7644,38.2763,2008,1,-4.82,NA
"Adiyaman",37.7644,38.2763,2008,2,NA,25.23
"Adiyaman",37.7644,38.2763,2008,2,-2.92,NA
"Adiyaman",37.7644,38.2763,2008,3,NA,32.55
"Adiyaman",37.7644,38.2763,2008,3,6.68,NA
"Adiyaman",37.7644,38.2763,2008,4,NA,15.9
"Adiyaman",37.7644,38.2763,2008,4,11.99,NA
"Adiyaman",37.7644,38.2763,2008,5,NA,39.06
"Adiyaman",37.7644,38.2763,2008,5,13.44,NA
"Adiyaman",37.7644,38.2763,2008,6,NA,5.4
"Adiyaman",37.7644,38.2763,2008,6,19.6,NA
"Adiyaman",37.7644,38.2763,2008,7,NA,0.31
"Adiyaman",37.7644,38.2763,2008,7,23.95,NA
"Adiyaman",37.7644,38.2763,2008,8,NA,0.93
"Adiyaman",37.7644,38.2763,2008,8,25.62,NA
"Adiyaman",37.7644,38.2763,2008,9,NA,26.1
"Adiyaman",37.7644,38.2763,2008,9,18.93,NA
"Adiyaman",37.7644,38.2763,2008,10,NA,20.46
"Adiyaman",37.7644,38.2763,2008,10,12.51,NA
"Adiyaman",37.7644,38.2763,2008,11,NA,46.2
"Adiyaman",37.7644,38.2763,2008,11,6.06,NA
"Adiyaman",37.7644,38.2763,2008,12,NA,25.73
"Adiyaman",37.7644,38.2763,2008,12,-0.99,NA
"Adiyaman",37.7644,38.2763,2009,1,NA,22.32
"Adiyaman",37.7644,38.2763,2009,1,-2.16,NA
"Adiyaman",37.7644,38.2763,2009,2,NA,53.48
"Adiyaman",37.7644,38.2763,2009,2,0.61,NA
"Adiyaman",37.7644,38.2763,2009,3,NA,45.26
"Adiyaman",37.7644,38.2763,2009,3,2.18,NA
"Adiyaman",37.7644,38.2763,2009,4,NA,38.4
"Adiyaman",37.7644,38.2763,2009,4,8.1,NA
"Adiyaman",37.7644,38.2763,2009,5,NA,12.09
"Adiyaman",37.7644,38.2763,2009,5,13.89,NA
"Adiyaman",37.7644,38.2763,2009,6,NA,6.6
"Adiyaman",37.7644,38.2763,2009,6,21.37,NA
"Adiyaman",37.7644,38.2763,2009,7,NA,5.58
"Adiyaman",37.7644,38.2763,2009,7,23.15,NA
"Adiyaman",37.7644,38.2763,2009,8,NA,4.03
"Adiyaman",37.7644,38.2763,2009,8,21.74,NA
"Adiyaman",37.7644,38.2763,2009,9,NA,27.9
"Adiyaman",37.7644,38.2763,2009,9,16.97,NA
"Adiyaman",37.7644,38.2763,2009,10,NA,30.69
"Adiyaman",37.7644,38.2763,2009,10,15.21,NA
"Adiyaman",37.7644,38.2763,2009,11,NA,55.5
"Adiyaman",37.7644,38.2763,2009,11,5.3,NA
"Adiyaman",37.7644,38.2763,2009,12,NA,68.82
"Adiyaman",37.7644,38.2763,2009,12,2.08,NA
"Adiyaman",37.7644,38.2763,2010,1,NA,83.08
"Adiyaman",37.7644,38.2763,2010,1,0.41,NA
"Adiyaman",37.7644,38.2763,2010,2,NA,25.76
"Adiyaman",37.7644,38.2763,2010,2,1.08,NA
"Adiyaman",37.7644,38.2763,2010,3,NA,25.42
"Adiyaman",37.7644,38.2763,2010,3,5.69,NA
"Adiyaman",37.7644,38.2763,2010,4,NA,41.1
"Adiyaman",37.7644,38.2763,2010,4,9.03,NA
"Adiyaman",37.7644,38.2763,2010,5,NA,14.88
"Adiyaman",37.7644,38.2763,2010,5,15.43,NA
"Adiyaman",37.7644,38.2763,2010,6,NA,13.8
"Adiyaman",37.7644,38.2763,2010,6,21.4,NA
"Adiyaman",37.7644,38.2763,2010,7,NA,0.62
"Adiyaman",37.7644,38.2763,2010,7,26.11,NA
"Adiyaman",37.7644,38.2763,2010,8,NA,0
"Adiyaman",37.7644,38.2763,2010,8,26.14,NA
"Adiyaman",37.7644,38.2763,2010,9,NA,3.3
"Adiyaman",37.7644,38.2763,2010,9,21.91,NA
"Adiyaman",37.7644,38.2763,2010,10,NA,27.28
"Adiyaman",37.7644,38.2763,2010,10,12.83,NA
"Adiyaman",37.7644,38.2763,2010,11,NA,0
"Adiyaman",37.7644,38.2763,2010,11,9.61,NA
"Adiyaman",37.7644,38.2763,2010,12,NA,47.12
"Adiyaman",37.7644,38.2763,2010,12,3.86,NA
"Adiyaman",37.7644,38.2763,2011,1,NA,32.86
"Adiyaman",37.7644,38.2763,2011,1,-1.08,NA
"Adiyaman",37.7644,38.2763,2011,2,NA,59.92
"Adiyaman",37.7644,38.2763,2011,2,-1.04,NA
"Adiyaman",37.7644,38.2763,2011,3,NA,16.74
"Adiyaman",37.7644,38.2763,2011,3,3.73,NA
"Adiyaman",37.7644,38.2763,2011,4,NA,109.2
"Adiyaman",37.7644,38.2763,2011,4,7.56,NA
"Adiyaman",37.7644,38.2763,2011,5,NA,36.58
"Adiyaman",37.7644,38.2763,2011,5,12.67,NA
"Adiyaman",37.7644,38.2763,2011,6,NA,8.7
"Adiyaman",37.7644,38.2763,2011,6,19.16,NA
"Adiyaman",37.7644,38.2763,2011,7,NA,6.2
"Adiyaman",37.7644,38.2763,2011,7,25,NA
"Adiyaman",37.7644,38.2763,2011,8,NA,4.96
"Adiyaman",37.7644,38.2763,2011,8,23.72,NA
"Adiyaman",37.7644,38.2763,2011,9,NA,7.5
"Adiyaman",37.7644,38.2763,2011,9,19.27,NA
"Adiyaman",37.7644,38.2763,2011,10,NA,12.09
"Adiyaman",37.7644,38.2763,2011,10,10.94,NA
"Adiyaman",37.7644,38.2763,2011,11,NA,48.3
"Adiyaman",37.7644,38.2763,2011,11,1.09,NA
"Adiyaman",37.7644,38.2763,2011,12,NA,44.02
"Adiyaman",37.7644,38.2763,2011,12,-1.03,NA
"Adiyaman",37.7644,38.2763,2012,1,NA,75.95
"Adiyaman",37.7644,38.2763,2012,1,-3.56,NA
"Adiyaman",37.7644,38.2763,2012,2,NA,64.96
"Adiyaman",37.7644,38.2763,2012,2,-4.91,NA
"Adiyaman",37.7644,38.2763,2012,3,NA,19.84
"Adiyaman",37.7644,38.2763,2012,3,-0.11,NA
"Adiyaman",37.7644,38.2763,2012,4,NA,24.9
"Adiyaman",37.7644,38.2763,2012,4,10.21,NA
"Adiyaman",37.7644,38.2763,2012,5,NA,33.17
"Adiyaman",37.7644,38.2763,2012,5,14.27,NA
"Adiyaman",37.7644,38.2763,2012,6,NA,13.5
"Adiyaman",37.7644,38.2763,2012,6,21.38,NA
"Adiyaman",37.7644,38.2763,2012,7,NA,1.86
"Adiyaman",37.7644,38.2763,2012,7,24.88,NA
"Adiyaman",37.7644,38.2763,2012,8,NA,4.96
"Adiyaman",37.7644,38.2763,2012,8,24.3,NA
"Adiyaman",37.7644,38.2763,2012,9,NA,0.9
"Adiyaman",37.7644,38.2763,2012,9,20.73,NA
"Adiyaman",37.7644,38.2763,2012,10,NA,47.43
"Adiyaman",37.7644,38.2763,2012,10,13.93,NA
"Adiyaman",37.7644,38.2763,2012,11,NA,66.9
"Adiyaman",37.7644,38.2763,2012,11,7.8,NA
"Adiyaman",37.7644,38.2763,2012,12,NA,114.39
"Adiyaman",37.7644,38.2763,2012,12,0.28,NA
"Adiyaman",37.7644,38.2763,2013,1,NA,62.62
"Adiyaman",37.7644,38.2763,2013,1,-2.7,NA
"Adiyaman",37.7644,38.2763,2013,2,NA,72.8
"Adiyaman",37.7644,38.2763,2013,2,1.19,NA
"Adiyaman",37.7644,38.2763,2013,3,NA,13.02
"Adiyaman",37.7644,38.2763,2013,3,3.53,NA
"Adiyaman",37.7644,38.2763,2013,4,NA,53.1
"Adiyaman",37.7644,38.2763,2013,4,9.48,NA
"Adiyaman",37.7644,38.2763,2013,5,NA,76.57
"Adiyaman",37.7644,38.2763,2013,5,14.83,NA
"Adiyaman",37.7644,38.2763,2013,6,NA,6
"Adiyaman",37.7644,38.2763,2013,6,19.33,NA
"Adiyaman",37.7644,38.2763,2013,7,NA,0
"Adiyaman",37.7644,38.2763,2013,7,22.5,NA
"Adiyaman",37.7644,38.2763,2013,8,NA,0
"Adiyaman",37.7644,38.2763,2013,8,23.11,NA
"Adiyaman",37.7644,38.2763,2013,9,NA,5.4
"Adiyaman",37.7644,38.2763,2013,9,18.02,NA
"Adiyaman",37.7644,38.2763,2013,10,NA,10.23
"Adiyaman",37.7644,38.2763,2013,10,10.42,NA
"Adiyaman",37.7644,38.2763,2013,11,NA,22.8
"Adiyaman",37.7644,38.2763,2013,11,7.75,NA
"Adiyaman",37.7644,38.2763,2013,12,NA,25.73
"Adiyaman",37.7644,38.2763,2013,12,-1.97,NA
"Adiyaman",37.7644,38.2763,2014,1,NA,50.84
"Adiyaman",37.7644,38.2763,2014,1,0.74,NA
"Adiyaman",37.7644,38.2763,2014,2,NA,11.76
"Adiyaman",37.7644,38.2763,2014,2,1.91,NA
"Adiyaman",37.7644,38.2763,2014,3,NA,43.09
"Adiyaman",37.7644,38.2763,2014,3,5.53,NA
"Adiyaman",37.7644,38.2763,2014,4,NA,42.3
"Adiyaman",37.7644,38.2763,2014,4,10.1,NA
"Adiyaman",37.7644,38.2763,2014,5,NA,20.46
"Adiyaman",37.7644,38.2763,2014,5,15.21,NA
"Adiyaman",37.7644,38.2763,2014,6,NA,15
"Adiyaman",37.7644,38.2763,2014,6,19.74,NA
"Adiyaman",37.7644,38.2763,2014,7,NA,0
"Adiyaman",37.7644,38.2763,2014,7,25.34,NA
"Adiyaman",37.7644,38.2763,2014,8,NA,0.93
"Adiyaman",37.7644,38.2763,2014,8,25.9,NA
"Adiyaman",37.7644,38.2763,2014,9,NA,34.2
"Adiyaman",37.7644,38.2763,2014,9,19.41,NA
"Adiyaman",37.7644,38.2763,2014,10,NA,89.28
"Adiyaman",37.7644,38.2763,2014,10,11.91,NA
"Adiyaman",37.7644,38.2763,2014,11,NA,74.7
"Adiyaman",37.7644,38.2763,2014,11,3.86,NA
"Adiyaman",37.7644,38.2763,2014,12,NA,39.68
"Adiyaman",37.7644,38.2763,2014,12,2.45,NA
"Adiyaman",37.7644,38.2763,2015,1,NA,115.01
"Adiyaman",37.7644,38.2763,2015,1,-3.76,NA
"Adiyaman",37.7644,38.2763,2015,2,NA,103.32
"Adiyaman",37.7644,38.2763,2015,2,-0.52,NA
"Adiyaman",37.7644,38.2763,2015,3,NA,120.59
"Adiyaman",37.7644,38.2763,2015,3,3.56,NA
"Adiyaman",37.7644,38.2763,2015,4,NA,35.7
"Adiyaman",37.7644,38.2763,2015,4,6.95,NA
"Adiyaman",37.7644,38.2763,2015,5,NA,30.69
"Adiyaman",37.7644,38.2763,2015,5,13.66,NA
"Adiyaman",37.7644,38.2763,2015,6,NA,6.3
"Adiyaman",37.7644,38.2763,2015,6,19.47,NA
"Adiyaman",37.7644,38.2763,2015,7,NA,0.31
"Adiyaman",37.7644,38.2763,2015,7,24.48,NA
"Adiyaman",37.7644,38.2763,2015,8,NA,1.86
"Adiyaman",37.7644,38.2763,2015,8,25.66,NA
"Adiyaman",37.7644,38.2763,2015,9,NA,1.8
"Adiyaman",37.7644,38.2763,2015,9,22.69,NA
"Adiyaman",37.7644,38.2763,2015,10,NA,58.59
"Adiyaman",37.7644,38.2763,2015,10,13.58,NA
"Adiyaman",37.7644,38.2763,2015,11,NA,25.8
"Adiyaman",37.7644,38.2763,2015,11,5.61,NA
"Adiyaman",37.7644,38.2763,2015,12,NA,1.86
"Adiyaman",37.7644,38.2763,2015,12,0.3,NA
"Adiyaman",37.7644,38.2763,2016,1,NA,91.45
"Adiyaman",37.7644,38.2763,2016,1,-4.51,NA
"Adiyaman",37.7644,38.2763,2016,2,NA,46.4
"Adiyaman",37.7644,38.2763,2016,2,2.7,NA
"Adiyaman",37.7644,38.2763,2016,3,NA,29.76
"Adiyaman",37.7644,38.2763,2016,3,4.64,NA
"Adiyaman",37.7644,38.2763,2016,4,NA,21.6
"Adiyaman",37.7644,38.2763,2016,4,11.59,NA
"Adiyaman",37.7644,38.2763,2016,5,NA,38.44
"Adiyaman",37.7644,38.2763,2016,5,14.36,NA
"Adiyaman",37.7644,38.2763,2016,6,NA,11.4
"Adiyaman",37.7644,38.2763,2016,6,20.71,NA
"Adiyaman",37.7644,38.2763,2016,7,NA,7.13
"Adiyaman",37.7644,38.2763,2016,7,24.02,NA
"Adiyaman",37.7644,38.2763,2016,8,NA,0
"Adiyaman",37.7644,38.2763,2016,8,26.46,NA
"Adiyaman",37.7644,38.2763,2016,9,NA,15.6
"Adiyaman",37.7644,38.2763,2016,9,17.83,NA
"Adiyaman",37.7644,38.2763,2016,10,NA,8.68
"Adiyaman",37.7644,38.2763,2016,10,13.82,NA
"Adiyaman",37.7644,38.2763,2016,11,NA,54.6
"Adiyaman",37.7644,38.2763,2016,11,4.43,NA
"Adiyaman",37.7644,38.2763,2016,12,NA,76.26
"Adiyaman",37.7644,38.2763,2016,12,-4.27,NA
"Adiyaman",37.7644,38.2763,2017,1,NA,27.9
"Adiyaman",37.7644,38.2763,2017,1,-5.31,NA
"Adiyaman",37.7644,38.2763,2017,2,NA,0.28
"Adiyaman",37.7644,38.2763,2017,2,-0.85,NA
"Adiyaman",37.7644,38.2763,2017,3,NA,75.64
"Adiyaman",37.7644,38.2763,2017,3,4.06,NA
"Adiyaman",37.7644,38.2763,2017,4,NA,60.6
"Adiyaman",37.7644,38.2763,2017,4,8.05,NA
"Adiyaman",37.7644,38.2763,2017,5,NA,39.99
"Adiyaman",37.7644,38.2763,2017,5,13.92,NA
"Adiyaman",37.7644,38.2763,2017,6,NA,0.6
"Adiyaman",37.7644,38.2763,2017,6,20.58,NA
"Adiyaman",37.7644,38.2763,2017,7,NA,0
"Adiyaman",37.7644,38.2763,2017,7,25.79,NA
"Adiyaman",37.7644,38.2763,2017,8,NA,0
"Adiyaman",37.7644,38.2763,2017,8,26.11,NA
"Adiyaman",37.7644,38.2763,2017,9,NA,2.1
"Adiyaman",37.7644,38.2763,2017,9,22.64,NA
"Adiyaman",37.7644,38.2763,2017,10,NA,23.87
"Adiyaman",37.7644,38.2763,2017,10,11.8,NA
"Adiyaman",37.7644,38.2763,2017,11,NA,42
"Adiyaman",37.7644,38.2763,2017,11,5.06,NA
"Adiyaman",37.7644,38.2763,2017,12,NA,20.15
"Adiyaman",37.7644,38.2763,2017,12,2.91,NA
"Adiyaman",37.7644,38.2763,2018,1,NA,129.27
"Adiyaman",37.7644,38.2763,2018,1,-0.98,NA
"Adiyaman",37.7644,38.2763,2018,2,NA,84.84
"Adiyaman",37.7644,38.2763,2018,2,1.71,NA
"Adiyaman",37.7644,38.2763,2018,3,NA,18.6
"Adiyaman",37.7644,38.2763,2018,3,6.57,NA
"Adiyaman",37.7644,38.2763,2018,4,NA,22.2
"Adiyaman",37.7644,38.2763,2018,4,11.02,NA
"Adiyaman",37.7644,38.2763,2018,5,NA,72.54
"Adiyaman",37.7644,38.2763,2018,5,15.31,NA
"Adiyaman",37.7644,38.2763,2018,6,NA,26.1
"Adiyaman",37.7644,38.2763,2018,6,20.86,NA
"Adiyaman",37.7644,38.2763,2018,7,NA,0
"Adiyaman",37.7644,38.2763,2018,7,25.28,NA
"Adiyaman",37.7644,38.2763,2018,8,NA,0
"Adiyaman",37.7644,38.2763,2018,8,24.84,NA
"Adiyaman",37.7644,38.2763,2018,9,NA,12
"Adiyaman",37.7644,38.2763,2018,9,20.64,NA
"Adiyaman",37.7644,38.2763,2018,10,NA,52.08
"Adiyaman",37.7644,38.2763,2018,10,13.72,NA
"Adiyaman",37.7644,38.2763,2018,11,NA,65.7
"Adiyaman",37.7644,38.2763,2018,11,5.98,NA
"Adiyaman",37.7644,38.2763,2018,12,NA,216.69
"Adiyaman",37.7644,38.2763,2018,12,0.56,NA
"Adiyaman",37.7644,38.2763,2019,1,NA,133.92
"Adiyaman",37.7644,38.2763,2019,1,-4.07,NA
"Adiyaman",37.7644,38.2763,2019,2,NA,82.32
"Adiyaman",37.7644,38.2763,2019,2,-1.26,NA
"Adiyaman",37.7644,38.2763,2019,3,NA,99.82
"Adiyaman",37.7644,38.2763,2019,3,2.8,NA
"Adiyaman",37.7644,38.2763,2019,4,NA,92.4
"Adiyaman",37.7644,38.2763,2019,4,6.69,NA
"Adiyaman",37.7644,38.2763,2019,5,NA,10.54
"Adiyaman",37.7644,38.2763,2019,5,14.87,NA
"Adiyaman",37.7644,38.2763,2019,6,NA,17.7
"Adiyaman",37.7644,38.2763,2019,6,21.67,NA
"Adiyaman",37.7644,38.2763,2019,7,NA,0.31
"Adiyaman",37.7644,38.2763,2019,7,23.28,NA
"Adiyaman",37.7644,38.2763,2019,8,NA,7.13
"Adiyaman",37.7644,38.2763,2019,8,25.04,NA
"Adiyaman",37.7644,38.2763,2019,9,NA,1.5
"Adiyaman",37.7644,38.2763,2019,9,19.5,NA
"Adiyaman",37.7644,38.2763,2019,10,NA,27.59
